,Dumbbell-Floor-Press,The Dumbbell Floor Press limits the range of motion to protect the shoulders while still effectively building chest and triceps strength.,Dumbbells/Floor,Eccentric/Concentric,3,30-60° shoulder flexion,1,1,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/09/dumbbell-floor-press.gif?resize=600%2C600&ssl=1,Chest
,Dumbbell-Pullover,The Dumbbell Pullover is a versatile exercise that bridges chest and back development while enhancing upper-body mobility.,Dumbbells/Bench,Concentric/Eccentric,5,100-170° shoulder extension,2,2,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Pullover.gif?resize=600%2C600&ssl=1,Chest/Lats
,Feet-up-Bench-Press,"The Feet-up Bench Press challenges core stability by removing leg support, combining chest pressing with abdominal engagement.",Barbell/Bench,Eccentric/Concentric,2,60-90° shoulder flexion,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/09/Feet-Up-Bench-Press.gif?resize=600%2C600&ssl=1,Chest
,Floor-Press,The Floor Press is a safer upper-body exercise that restricts range of motion to reduce shoulder strain during chest work.,Barbell/Floor,Eccentric/Concentric,3,30-60° shoulder flexion,1,1,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Floor-Press.gif?resize=600%2C600&ssl=1,Chest
,Incline-Bench-Press,"The Incline Bench Press targets the upper chest and front delts, making it a go-to for balanced chest development.",Barbell/Incline Bench,Eccentric/Concentric,9,70-110° shoulder flexion,2,2,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Incline-Bench-Press.gif?resize=600%2C600&ssl=1,Chest
,Dumbbell-Incline-Press,"The Dumbbell Incline Press offers a natural, independent range of motion to effectively engage the upper chest and shoulders.",Dumbbells/Incline Bench,Eccentric/Concentric,8,70-110° shoulder flexion,2,2,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Incline-Press.gif?resize=600%2C600&ssl=1,Chest
,Incline-Push-Up,"The Incline Push-Up is a beginner-friendly variation that reduces load while still engaging the chest, shoulders, and triceps.",Incline Surface,Eccentric/Concentric,5,60-100° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/03/incline-push-up-exercise-technique.gif?resize=600%2C600&ssl=1,Chest
,Kettlebell-Floor-Press,"The Kettlebell Floor Press is an accessible alternative that emphasizes chest and triceps strength with a unique, unorthodox loading.",Kettlebell/Floor,Eccentric/Concentric,2,30-60° shoulder flexion,1,1,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/kettlebell-floorpress.gif?resize=600%2C600&ssl=1,Chest
,Kneeling-Incline-Push-Up,The Kneeling Incline Push-Up provides a reduced-bodyweight option that builds upper-body strength and stability gradually.,Incline Surface,Eccentric/Concentric,2,60-100° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Kneeling-incline-push-up.gif?resize=600%2C600&ssl=1,Chest
,Kneeling-Push-Up,The Kneeling Push-Up is a modified version of the standard push-up that eases beginners into building chest and triceps strength.,Floor,Eccentric/Concentric,4,60-90° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Kneeling-push-ups.gif?resize=600%2C600&ssl=1,Chest
,Machine-Chest-Fly,The Machine Chest Fly is a guided movement that isolates the chest muscles with consistent resistance and smooth motion.,Machine,Eccentric/Concentric,7,90-150° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/machine-chest-fly.gif?resize=600%2C600&ssl=1,Chest
,Machine-Chest-Press,The Machine Chest Press offers a controlled and stable environment to build chest strength safely and effectively.,Machine,Eccentric/Concentric,8,60-120° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/machine-chest-press.gif?resize=600%2C600&ssl=1,Chest
,Pec-Deck,"The Pec Deck machine is renowned for isolating the chest with a focused contraction, making it a staple in many strength routines.",Machine,Eccentric/Concentric,6,90-150° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/pec-deck.gif?resize=600%2C600&ssl=1,Chest
,Pin-Bench-Press,The Pin Bench Press is a targeted variation that limits range of motion to work on specific sticking points in your bench press.,Barbell/Pins,Eccentric/Concentric,3,30-60° shoulder flexion,1,1,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/pin-bench-press.gif?resize=600%2C600&ssl=1,Chest
,Push-Up,"The Push-Up is a timeless bodyweight exercise known for developing chest, triceps, and core strength with minimal equipment.",Floor,Eccentric/Concentric,10,60-90° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Push-up.gif?resize=600%2C600&ssl=1,Chest
,Push-up-Against-Wall,"The Push-up Against Wall is a gentle introduction to pressing movements, ideal for beginners or rehabilitation.",Wall,Eccentric/Concentric,1,30-60° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/pushups-against-wall.gif?resize=600%2C600&ssl=1,Chest
,Push-Ups-with-Feet-in-Rings,"Push-Ups with Feet in Rings add an unstable element to the classic push-up, increasing core engagement and challenge.",Rings,Eccentric/Concentric,4,60-90° shoulder flexion,3,2,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Push-ups-with-feet-in-rings.gif?resize=600%2C600&ssl=1,Chest
,Resistance-Band-Chest-Fly,"The Resistance Band Chest Fly offers variable tension in a portable format, effectively isolating and activating the chest muscles.",Bands,Eccentric/Concentric,5,90-150° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/10/resistance-band-chest-fly-ezgif.gif?resize=600%2C600&ssl=1,Chest
,Ring-Dip,"The Ring Dip is an advanced movement that requires stability and strength, targeting the chest and triceps in a dynamic, gymnastic style.",Rings,Eccentric/Concentric,6,70-130° shoulder flexion,3,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/dips-i-ringar.gif?resize=600%2C600&ssl=1,Chest
,Smith-Machine-Bench-Press,"The Smith Machine Bench Press provides guided support for a consistent chest workout, ideal for those seeking added stability.",Smith Machine,Eccentric/Concentric,7,60-90° shoulder flexion,1,1,2,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/smith-machine-bench-press.gif?resize=600%2C600&ssl=1,Chest
,Smith-Machine-Incline-Bench-Press,The Smith Machine Incline Bench Press offers a controlled way to target the upper chest and shoulders with reliable support.,Smith Machine,Eccentric/Concentric,6,70-110° shoulder flexion,1,1,2,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/smith-machine-incline-bench-press.gif?resize=600%2C600&ssl=1,Chest
,Smith-Machine-Reverse-Grip-Bench-Press,The Smith Machine Reverse Grip Bench Press shifts emphasis to the upper chest and triceps with a novel grip variation.,Smith Machine,Eccentric/Concentric,3,60-90° shoulder flexion,2,2,2,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/Smithmachinereverse-grip-bench-press.gif?resize=600%2C600&ssl=1,Chest
,Standing-Cable-Chest-Fly,"The Standing Cable Chest Fly maintains constant tension on the chest muscles, promoting balanced development through a controlled movement.",Cable Machine,Eccentric/Concentric,7,90-150° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-chest-fly.gif?resize=600%2C600&ssl=1,Chest
,Standing-Resistance-Band-Chest-Fly,"The Standing Resistance Band Chest Fly is a versatile, portable option for isolating the chest with variable resistance.",Bands,Eccentric/Concentric,5,90-150° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/02/standing-resistance-band-chest-fly.gif?resize=600%2C600&ssl=1,Chest
,Arnold-Press,"The Arnold Press is a dynamic shoulder exercise that rotates through a full range of motion, engaging multiple deltoid heads for balanced development.",Dumbbells,Eccentric/Concentric,8,90-180° shoulder flexion,2,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/arnold-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Band-External-Shoulder-Rotation,The Band External Shoulder Rotation is a rehabilitative exercise that strengthens the rotator cuff and improves shoulder stability.,Resistance Bands,Eccentric/Concentric,4,0-45° shoulder external rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Band-shoulder-external-rotation.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Band-Internal-Shoulder-Rotation,"The Band Internal Shoulder Rotation targets the inner shoulder muscles, helping to balance strength and support joint health.",Resistance Bands,Eccentric/Concentric,3,0-45° shoulder internal rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Band-shoulder-internal-rotation.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Band-Pull-Apart,"The Band Pull Apart is a simple yet effective exercise that improves upper back and rear delt strength, enhancing overall posture.",Resistance Bands,Eccentric/Concentric,6,45-90° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/Band-Pull-Apart.gif?resize=600%2C600&ssl=1,Posterior Delts
,Barbell-Front-Raise,"The Barbell Front Raise is a straightforward exercise that targets the front delts, offering a classic approach to shoulder definition.",Barbell,Eccentric/Concentric,7,0-90° shoulder flexion,2,3,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Barbell-Front-Raise.gif?resize=600%2C600&ssl=1,Anterior Delts
,Barbell-Rear-Delt-Row,"The Barbell Rear Delt Row isolates the rear delts and upper back, helping build a balanced shoulder girdle.",Barbell,Eccentric/Concentric,5,45-90° shoulder extension,2,2,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Rear-Delt-Row.gif?resize=600%2C600&ssl=1,Posterior Delts
,Barbell-Upright-Row,"The Barbell Upright Row is a popular movement that engages the shoulders and traps, though careful form is essential to avoid strain.",Barbell,Eccentric/Concentric,6,0-90° shoulder elevation,3,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Barbell-upright-row.gif?resize=600%2C600&ssl=1,Lateral Delts
,Behind-the-Neck-Press,The Behind the Neck Press is a challenging shoulder exercise that demands proper technique to safely target the upper delts.,Barbell,Eccentric/Concentric,5,90-180° shoulder abduction,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Behind-the-neck-press.gif?resize=600%2C600&ssl=1,Lateral Delts
,Internal-Shoulder-Rotations,Internal Shoulder Rotations are basic yet effective movements that help maintain shoulder balance and joint stability.,Cables/Dumbbells,Eccentric/Concentric,3,0-45° internal rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/internal-shoulder-rotation.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Cable-Lateral-Raise,"The Cable Lateral Raise delivers constant tension to the side delts, making it a favored choice for sculpting shoulder width.",Cable Machine,Eccentric/Concentric,9,0-90° shoulder abduction,2,2,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-lateral-raise.gif?resize=600%2C600&ssl=1,Lateral Delts
,Cable-Rear-Delt-Row,The Cable Rear Delt Row is a controlled exercise that focuses on the rear shoulder and upper back for improved posture and strength.,Cable Machine,Eccentric/Concentric,7,45-90° shoulder extension,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-rear-delt-row.gif?resize=600%2C600&ssl=1,Posterior Delts
,Cuban-Press,"The Cuban Press combines rotation with pressing to effectively target the entire shoulder complex, making it a well-rounded movement.",Dumbbells,Eccentric/Concentric,2,90-180° shoulder external rotation,3,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/cuban-press.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Dumbbell-Front-Raise,"The Dumbbell Front Raise is a simple exercise that isolates the anterior delts, contributing to shoulder strength and definition.",Dumbbells,Eccentric/Concentric,8,0-90° shoulder flexion,2,3,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Front-Raise.gif?resize=600%2C600&ssl=1,Anterior Delts
,Dumbbell-Horizontal-Internal-Shoulder-Rotation,"The Dumbbell Horizontal Internal Shoulder Rotation focuses on the inner rotators, supporting balanced shoulder mechanics.",Dumbbells,Eccentric/Concentric,3,0-45° internal rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/DB-horizontal-internal-shoulder-rotation.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Dumbbell-Horizontal-External-Shoulder-Rotation,"The Dumbbell Horizontal External Shoulder Rotation targets the outer rotators, helping prevent shoulder imbalances.",Dumbbells,Eccentric/Concentric,3,0-45° external rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/DB-standing-external-shoulder-rotation.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Dumbbell-Lateral-Raise,"The Dumbbell Lateral Raise is a staple for building side delts, offering a controlled movement that enhances shoulder width.",Dumbbells,Eccentric/Concentric,10,0-90° shoulder abduction,2,2,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Dumbbell-Lateral-Raise.gif?resize=600%2C600&ssl=1,Lateral Delts
,Dumbbell-Rear-Delt-Row,The Dumbbell Rear Delt Row is a targeted exercise that isolates the rear delts and upper back for balanced shoulder development.,Dumbbells,Eccentric/Concentric,7,45-90° shoulder extension,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Dumbbell-Rear-Delt-Row.gif?resize=600%2C600&ssl=1,Posterior Delts
,Dumbbell-Shoulder-Press,The Dumbbell Shoulder Press is a versatile movement that builds overall shoulder strength and stability with natural range of motion.,Dumbbells,Eccentric/Concentric,9,90-180° shoulder flexion,2,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Dumbbell-shoulder-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Face-Pull,The Face Pull is highly regarded for its ability to improve shoulder health by targeting the rear delts and upper back with controlled tension.,Cable Machine,Eccentric/Concentric,8,45-90° shoulder external rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/05/face-pull.gif?resize=600%2C600&ssl=1,Posterior Delts
,Front-Hold,"The Front Hold is a static exercise that challenges shoulder endurance and core stability, emphasizing sustained contraction.",Barbell/Dumbbells,Isometric,3,90° shoulder flexion,2,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/02/front-hold.jpg?resize=700%2C700&ssl=1,Anterior Delts
,Handstand-Push-Up,The Handstand Push-Up is an advanced bodyweight exercise that builds impressive shoulder and triceps strength through an inverted press.,Bodyweight,Eccentric/Concentric,6,90-180° shoulder flexion,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/02/HSPU.gif?resize=600%2C600&ssl=1,Anterior Delts
,Landmine-Press,"The Landmine Press offers a unique pressing angle that engages the shoulders and core in a stable, dynamic movement.",Landmine/Barbell,Eccentric/Concentric,5,45-135° shoulder flexion,2,2,2,TRUE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/landmine-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Lying-Dumbbell-External-Shoulder-Rotation,The Lying Dumbbell External Shoulder Rotation focuses on strengthening the external rotators to improve shoulder stability.,Dumbbells/Bench,Eccentric/Concentric,3,0-45° external rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Dumbbell-lying-external-shoulder-rotation.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Lying-Dumbbell-Internal-Shoulder-Rotation,"The Lying Dumbbell Internal Shoulder Rotation targets the internal rotators, promoting balanced shoulder development.",Dumbbells/Bench,Eccentric/Concentric,3,0-45° internal rotation,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/DB-lying-internal-shoulder-rotation-on-bench.gif?resize=600%2C600&ssl=1,Rotator Cuff
,Machine-Lateral-Raise,"The Machine Lateral Raise provides a guided movement for isolating the side delts, making it ideal for controlled shoulder training.",Machine,Eccentric/Concentric,7,0-90° shoulder abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/lateral-raise-machine.gif?resize=600%2C600&ssl=1,Lateral Delts
,Machine-Shoulder-Press,The Machine Shoulder Press offers a stable platform to build shoulder strength with safety and consistency.,Machine,Eccentric/Concentric,8,90-180° shoulder flexion,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/machine-shoulder-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Monkey-Row,The Monkey Row is an unconventional upper-body exercise that challenges coordination and strength with a playful twist.,Barbell/Dumbbells,Eccentric/Concentric,2,45-90° shoulder extension,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/09/monkey-row.gif?resize=526%2C526&ssl=1,Posterior Delts
,One-Arm-Landmine-Press,The One Arm Landmine Press is a unilateral movement that builds shoulder stability and core strength through focused pressing.,Landmine/Barbell,Eccentric/Concentric,4,45-135° shoulder flexion,2,2,2,TRUE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/landmine-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Overhead-Press,The Overhead Press is a fundamental lift that builds overall shoulder and upper-body strength with efficiency and versatility.,Barbell/Dumbbells,Eccentric/Concentric,10,90-180° shoulder flexion,2,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Overhead-press-exercise.gif?resize=600%2C600&ssl=1,Anterior Delts
,Plate-Front-Raise,The Plate Front Raise is a straightforward exercise that targets the anterior delts using a weight plate for a different grip challenge.,Weight Plate,Eccentric/Concentric,5,0-90° shoulder flexion,2,3,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Plate-front-raise.gif?resize=600%2C600&ssl=1,Anterior Delts
,Power-Jerk,The Power Jerk is an explosive movement that combines lower-body drive with an overhead press to develop dynamic shoulder power.,Barbell,Special (explosive),6,90-180° shoulder flexion,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/power-jerk.gif?resize=600%2C600&ssl=1,Anterior Delts
,Push-Press,"The Push Press uses leg drive to help propel a weight overhead, making it a dynamic exercise for building explosive shoulder strength.",Barbell/Dumbbells,Special (explosive),8,90-180° shoulder flexion,2,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/push-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Reverse-Cable-Fly,"The Reverse Cable Fly isolates the rear delts with controlled tension, enhancing shoulder definition and stability.",Cable Machine,Eccentric/Concentric,7,45-90° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/08/Reverse-cable-fly.gif?resize=600%2C600&ssl=1,Posterior Delts
,Reverse-Dumbbell-Flyes,"The Reverse Dumbbell Flyes target the rear delts through a free-weight movement, supporting balanced shoulder development.",Dumbbells,Eccentric/Concentric,8,45-90° shoulder horizontal abduction,2,2,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Reverse-dumbbell-flyes.gif?resize=600%2C600&ssl=1,Posterior Delts
,Reverse-Machine-Fly,"The Reverse Machine Fly provides guided resistance to isolate the rear delts, ensuring a smooth and controlled contraction.",Machine,Eccentric/Concentric,6,45-90° shoulder horizontal abduction,1,1,1,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/reverse-machine-fly.gif?resize=600%2C600&ssl=1,Posterior Delts
,Seated-Dumbbell-Shoulder-Press,The Seated Dumbbell Shoulder Press offers a stable setting to build shoulder strength while minimizing lower-body involvement.,Dumbbells/Bench,Eccentric/Concentric,7,90-180° shoulder flexion,2,3,2,FALSE,FALSE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Seated-dumbbell-shoulder-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Seated-Barbell-Overhead-Press,The Seated Barbell Overhead Press is a controlled upper-body movement that builds shoulder and triceps strength efficiently.,Barbell/Bench,Eccentric/Concentric,6,90-180° shoulder flexion,2,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Seated-barbell-overhead-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Seated-Smith-Machine-Shoulder-Press,The Seated Smith Machine Shoulder Press provides guided support to safely build shoulder strength with consistent form.,Smith Machine,Eccentric/Concentric,5,90-180° shoulder flexion,1,2,2,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/smith-machine-shoulder-press.gif?resize=600%2C600&ssl=1,Anterior Delts
,Snatch-Grip-Behind-the-Neck-Press,The Snatch Grip Behind the Neck Press is a challenging variation that emphasizes shoulder and upper back strength with a wide grip.,Barbell,Eccentric/Concentric,2,90-180° shoulder abduction,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/snatch-grip-behind-the-neck-press.gif?resize=600%2C600&ssl=1,Lateral Delts
,Squat-Jerk,"The Squat Jerk combines a deep squat with an explosive overhead press, testing lower-body stability and shoulder power in one fluid movement.",Barbell,Special (explosive),3,90-180° shoulder flexion,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/squat-jerk.gif?resize=600%2C600&ssl=1,Anterior Delts
,Split-Jerk,"The Split Jerk is an Olympic lift that splits the legs for stability while driving a weight overhead, showcasing dynamic shoulder strength.",Barbell,Special (explosive),4,90-180° shoulder flexion,3,3,3,FALSE,TRUE,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/split-jerk.gif?resize=600%2C600&ssl=1,Anterior Delts
